sku;keyword;sessions;users;impressions;clicks;detail;add_from_impressions;add_from_detail;avail_01;avail_02
17099;затирка церезит;272;198;497;2;2;3;0;;
245525;коннектор;137;118;163;0;0;0;0;;
51377;шурупы;282;259;351;0;0;0;0;;
67550;гипсо;139;111;184;0;0;4;0;;
8158;лакра;394;343;533;0;0;0;0;;
209066;скотч армированный;181;149;254;0;0;0;0;;
128894;насосная станция;938;554;2122;1;1;0;0;;
50301;шланг;321;305;402;0;0;0;0;;
446875;нож;107;102;116;0;0;0;0;;
481213;бочки;118;85;153;4;4;0;0;;
177366;обои бумажные;211;183;301;2;2;0;0;;
5659;лино;324;248;568;3;2;0;1;;
117785;утеп;238;193;416;2;3;0;0;;
159806;кисточки;260;219;464;2;2;0;1;;
133428;штукатурка цемент;139;113;221;0;0;0;0;;
458376;коллекторная группа;234;143;451;0;0;0;0;;
105067;соль;195;145;255;0;0;0;0;;
38200;газобетон;175;121;277;0;0;0;0;;
463453;винт;243;223;279;0;0;0;0;;
1230;герметик силиконовый;270;198;552;1;1;0;0;;
55862;краска для потолка;158;91;309;0;0;0;0;;
33122;желоб;1138;828;1888;0;0;4;0;;
18982;клей-пена;194;154;297;0;0;0;0;;
482286;ящик для инструментов;109;75;165;2;3;0;0;;
13144;сетка штукатурная;736;551;1042;4;4;0;1;;
915;известь;780;538;1233;0;0;0;0;;
237251;смеситель для душа;159;144;254;4;5;0;4;;
133058;огнебиозащита;333;251;519;0;0;0;0;;
446879;пила торцовочная;163;119;272;4;5;0;0;;
36817;профиль 60;221;173;279;1;1;0;0;;
465856;радиатор биметаллический;188;118;362;1;1;0;0;;
53508;труба проф;325;240;464;0;0;0;0;;
164807;гибкая черепица;1416;917;2457;13;13;0;0;;
313542;xps;389;232;624;0;0;0;0;;
86000;труба канализ;110;101;141;0;0;0;0;;
4516;финишная шпаклевка;66;50;109;0;0;0;0;;
237516;металлочерепица;850;591;1246;0;0;0;0;;
64443;труба металл;248;222;308;2;3;0;0;;
228632;ушм;1322;1030;2172;0;0;0;0;;
151836;угол внутренний;177;159;230;0;0;0;0;;
131751;штакетник;356;230;601;12;14;0;0;;
233182;саморе;151;139;217;1;1;5;2;;
53575;эковер;3418;2216;5062;28;30;23;7;;
446891;ingco;460;338;699;0;0;1;0;;
448045;лазерный уровень;604;398;1061;47;47;1;2;;
52973;трот;162;83;262;0;0;0;0;;
374070;мкр;222;171;282;0;0;0;0;;
322284;лестница;1308;1026;2001;0;0;0;0;;
9958;кладочная;157;130;222;3;3;0;0;;
232097;кабель греющий;166;132;245;26;28;4;8;;
123983;дверь;126;120;145;1;1;0;0;;
10857;ручка для валика;183;169;250;0;0;0;0;;
118008;hauberk;145;102;256;17;20;13;4;;
57074;петли;187;152;274;1;1;0;0;;
481167;фибра;726;584;1065;0;0;0;0;;
34;afythf;264;231;309;2;2;0;0;;
4012;дюпель гвоздь;154;126;220;2;2;0;2;;
488789;радиатор биметаллический;262;175;506;0;0;0;0;;
40579;пп тройник 20 tebo;11;4;4;1;1;2;0;;
3769;ровнитель;464;307;783;7;7;0;0;;
10525;гребенка;362;326;469;0;0;0;0;;
473449;краска резиновая;280;212;434;1;1;0;0;;
87627;радиатор;263;204;413;3;4;1;0;;
490428;очки защитные;107;95;181;0;0;0;0;;
77651;щетка;615;547;756;6;8;2;3;;
77638;пнд;277;244;339;0;0;1;0;;
457729;пиломатериалы;85;72;113;0;0;0;0;;
147370;плёнка;139;115;195;0;0;0;0;;
28711;фане;128;103;180;0;0;0;0;;
474390;гипс;607;436;803;0;0;0;0;;
75486;подоконники;290;199;444;10;10;4;0;;
82414;мин плита;59;42;98;2;2;0;0;;
6306;фанера 6;199;161;247;0;0;0;0;;
117003;изолента;854;708;1172;13;15;2;0;;
48668;фильтр;104;84;148;0;0;0;0;;
479813;водонагреватель;987;783;1639;3;3;0;1;;
441484;лср;111;72;212;0;0;0;0;;
457271;кафель;179;144;248;0;0;0;0;;
59094;скобы;137;111;181;0;0;0;0;;
82921;tytan;307;249;426;13;12;1;5;;
133007;антиплесень;400;295;629;2;2;0;0;;
171756;шпаклевка полимерная;220;164;340;0;0;2;0;;
18562;штукатурная смесь;182;155;270;5;5;0;0;;
416014;грунтовка paleta;126;103;170;4;3;4;0;;
482871;петли;1235;917;1787;18;20;6;6;;
43236;труба полипропилен;292;216;432;1;1;0;0;;
7642;цемент;2233;1869;3141;1;1;0;0;;
472080;сверло ступенчатое;241;190;327;40;42;8;3;;
172429;колеровка;220;192;267;0;0;0;0;;
442752;пеллеты;233;137;344;0;0;0;0;;
233288;шестигранник;144;131;184;0;0;0;0;;
56031;для окон;186;165;263;2;2;0;0;;
450704;металлопрофиль;366;278;459;0;0;0;0;;
231514;пенополистирол;373;238;574;3;3;6;0;;
101012;профиль;271;228;439;0;0;0;0;;
10675;вентилятор вытяжной;222;106;430;4;4;0;1;;
43122;труба металлопластиковая;243;179;344;10;11;0;9;;
8158;осп;2637;1476;3609;1;1;0;0;;
65822;пружина;232;196;315;8;10;0;0;;
142736;плинтус;265;255;290;0;0;0;0;;
24114;профл;221;178;311;0;0;0;0;;
12938;дюбель гвозди;80;67;103;0;0;0;0;;
489779;доска для пола;257;147;435;0;0;0;0;;
35956;линолеум tarkett;11;4;16;0;0;0;0;;
491127;штукатурка гипсовая;1425;982;2404;1;1;0;0;;
468247;розетка накладная;284;235;452;0;0;0;0;;
11073;юсб;212;157;326;1;1;0;0;;
244220;водоотвод;157;126;260;0;0;0;0;;
312039;кабель ввг;341;255;501;1;1;0;0;;
151855;угол наружный;187;158;250;0;0;0;0;;
34799;ткань;153;138;190;0;0;0;0;;
57951;цементная штукатурка;647;401;1120;64;78;3;22;;
153035;ножовка по металлу;289;207;430;0;0;0;0;;
10069;антиплесень;119;92;179;0;0;0;0;;
5283;планка угла;105;89;138;4;4;2;0;;
16012;огнебиозащита;784;525;1535;0;0;0;0;;
484572;саморезы по дереву;1152;888;1636;2;3;0;0;;
180867;зеркало в ванную;15;3;15;0;0;0;0;;
451671;защелка;156;135;230;0;0;0;0;;
6823;фанера 4 мм;195;150;291;0;0;0;0;;
19800;вилы;187;162;242;0;0;0;0;;
451287;корнизная планка;11;2;17;0;0;0;0;;
490413;трава;127;94;248;0;0;0;0;;
25095;фонарь;464;351;682;13;15;7;0;;
50054;пиломатериал;151;117;196;0;0;0;0;;
16378;растворитель 646;251;194;314;24;24;18;0;;
151573;затирка эпоксидная;206;163;287;10;10;2;0;;
10465;решетка вентиляционная;483;338;775;13;14;3;4;;
6306;фанера 10мм;262;205;320;10;12;0;3;;
10511;блок хаус;175;123;273;0;0;0;0;;
134495;угол;60;52;71;0;0;0;0;;
365189;ковролин;373;269;542;0;0;0;0;;
478124;труба проф;648;466;932;2;2;0;0;;
459976;пенополистирол;338;244;586;10;9;0;0;;
441495;лср;112;72;209;1;2;0;0;;
22288;пропитка;623;495;912;0;0;1;0;;
12310;маска;537;417;762;13;17;1;3;;
29344;тройник 1/2;132;116;197;0;0;0;0;;
430676;душевой поддон;219;185;295;0;0;0;0;;
394638;сверло по кафелю;252;200;318;1;2;0;0;;
50307;теплокн;11;4;11;0;0;0;0;;
113966;коронки;169;135;239;0;0;1;0;;
180831;зеркало;152;141;244;1;1;0;0;;
8158;замазка;197;160;303;0;0;0;0;;
332791;розетки;1019;815;1643;13;13;9;1;;
100590;кабель кг;89;72;120;0;0;0;0;;
5823;фане;386;310;540;2;3;1;0;;
51829;сгон;1003;777;1431;9;10;17;2;;
113432;перфоратор бошь;19;4;20;1;1;0;0;;
488927;полок;396;251;648;2;2;0;0;;
109466;коронка по бетону;772;592;1103;14;13;1;0;;
125842;пинотекс;626;420;1054;2;2;1;0;;
72278;коврик;447;385;708;16;17;0;2;;
9960;утеплители;241;167;346;0;0;0;0;;
56246;герметик для дерева;497;345;866;35;40;6;6;;
245466;провод;453;384;612;0;0;0;0;;
58091;уголок мебельный;296;234;441;14;13;0;1;;
8968;отсев;886;683;1181;0;0;0;0;;
148242;краска для потолков;115;82;229;2;4;0;0;;
20163;подшипник;199;179;244;0;0;0;0;;
467999;брус;425;329;584;2;3;4;0;;
79714;затирка;614;465;921;3;3;0;0;;
27135;порожки;170;136;345;2;3;0;0;;
130200;мдф;65;60;81;0;0;0;0;;
34421;стык порог;12;2;17;0;0;0;0;;
135138;ламинат 33кл;13;2;17;0;0;0;0;;
482603;мангал;246;188;390;14;15;0;0;;
43376;заглушка 110;141;114;147;18;19;11;7;;
49854;шланг сливной;181;140;246;7;7;3;1;;
20900;клепки;152;133;175;1;1;0;0;;
133338;полоса;751;592;1007;0;0;0;0;;
469328;шкаф;146;136;207;2;2;0;0;;
5591;гклв;542;436;699;16;16;20;7;;
457843;брозекс;363;274;458;0;0;0;0;;
147228;молдинг;317;256;421;0;0;0;0;;
144283;ввг;968;728;1460;0;0;0;0;;
42623;насос глубиный;13;4;16;1;1;0;0;;
7452;гсп;242;148;364;0;0;0;0;;
3583;краска серая;163;125;274;4;4;0;0;;
473444;резиновая краска;297;222;465;0;0;0;0;;
62225;доска обрезная;676;455;1096;10;10;0;0;;
159864;валик 250;240;202;326;0;0;0;0;;
350897;смеситель для биде;11;4;15;0;0;0;0;;
74276;угольник;645;535;893;1;1;0;0;;
485896;фрезы;154;126;265;10;10;0;0;;
44555;котёл твердотопливный;13;4;16;0;0;0;0;;
484536;пленка полиэтиленовая;413;297;716;3;3;0;0;;
53982;диск отрезной по металлу;90;80;102;0;0;0;0;;
495227;крепеж;517;478;619;0;0;0;0;;
174889;ст 17;125;111;146;0;0;0;0;;
151696;щетки;182;155;363;2;3;0;0;;
11456;рондоль;206;173;278;0;0;0;0;;
9106;теракот;111;84;163;0;0;0;0;;
319096;прокат инструмента;336;290;419;0;0;0;0;;
231234;кабель алюминевый;12;2;14;0;0;0;0;;
54892;наливные полы;190;101;353;0;0;1;0;;
106575;доска для пола;241;141;382;0;0;0;0;;
76190;накопительный нагреватель;16;3;48;0;0;0;0;;
59866;isobox;151;128;188;3;3;0;0;;
55442;кров;11;4;19;0;0;0;0;;
10878;глина;458;349;691;2;2;0;1;;
83538;мин;577;391;1021;8;8;0;0;;
445905;проволока;624;479;868;1;1;0;0;;
7479;краска водоэмульсионная;282;230;467;0;0;0;0;;
320464;водосток;90;80;117;1;2;0;0;;
62897;шпатлевка финишная;47;42;84;0;0;0;0;;
175851;тумба под раковину;165;125;254;0;0;0;0;;
452885;направляющая;131;103;162;2;2;0;0;;
221829;смеситель;176;166;222;0;0;0;0;;
114369;решетка;149;129;175;0;0;0;0;;
42451;изоляция для труб;187;147;294;0;0;0;0;;
467537;ветонит лр;167;136;192;13;14;11;2;;
315109;гкл;125;114;185;0;0;2;0;;
131978;насос глубиный;12;3;13;0;0;0;0;;
3510;стеновые панели;239;163;338;0;0;0;0;;
6997;воздуховод;1194;945;1586;7;10;21;3;;
159901;марта;109;101;136;0;0;0;0;;
152996;набор инструментов;260;164;703;13;14;0;0;;
9958;сетка кладоч;92;77;127;4;4;0;0;;
369947;эмаль белая;220;158;348;7;9;1;3;;
16866;профна;292;228;420;4;4;0;0;;
52813;полиэтилен;331;240;481;19;26;26;4;;
247000;порилекс;328;267;434;2;2;0;0;;
113426;сверло 32;15;4;24;0;0;0;0;;
341149;каркас;109;83;141;0;0;0;0;;
117786;потолок;210;192;295;0;0;0;0;;
159846;малярные кисти;11;4;17;0;0;0;0;;
255606;бинда;13;4;17;1;1;0;0;;
170468;хомуты;206;177;264;0;0;0;0;;
13118;лопата совковая;277;206;375;59;71;23;20;;
232086;арматурная;11;3;16;0;0;0;0;;
151628;унитаз;832;654;1293;5;6;1;0;;
6306;фанера 6 мм;218;174;282;0;0;0;0;;
11032;профиль алюминиевый;252;213;301;0;0;0;0;;
49048;доска шлифованная;14;3;17;0;0;0;0;;
379267;декаротивный камень;13;4;29;1;1;0;0;;
209021;скотч;1034;855;1461;0;0;0;0;;
13280;грабли;461;347;729;55;58;7;5;;
9616;газоб;86;69;127;2;3;4;1;;
18948;эпоксид;164;135;263;9;8;0;1;;
36777;фиксатор арматуры;15;4;16;0;0;0;0;;
38041;арматурная;11;3;16;0;0;0;0;;
451009;насос глубиный;13;4;16;0;0;0;0;;
65197;экструдированный пенополистирол пеноплекс;23;4;25;0;0;0;0;;
64065;cxtnxbr;28;4;35;3;4;0;1;;
470683;теплий пол;11;3;12;0;0;0;0;;
441517;брус 50/50;12;4;13;0;0;0;0;;
127281;доборы дверные;16;4;19;0;0;0;0;;
7383;дюпель гвоздь;154;126;219;1;1;2;2;;
36899;линолеум grand;16;2;16;0;0;0;0;;
130347;дверь;1229;1049;1657;4;4;1;0;;
408780;люк;120;115;151;0;0;0;0;;
112517;напольная плитка;70;57;95;0;0;0;0;;
365189;плинтуса;355;284;514;1;1;0;0;;
66170;гкл;3252;2414;4231;2;3;1;0;;
39672;гриб;226;186;269;19;23;0;6;;
19009;мдф;2073;1614;2808;14;10;3;0;;
174654;лестницы;153;124;212;0;0;0;0;;
102623;линолеум;398;354;558;1;1;0;0;;
449507;гибкая подводка для воды;183;155;288;0;0;0;0;;
115183;уголок;1148;1035;1349;3;4;0;0;;
109816;сверло;282;255;373;0;0;0;0;;
57344;фанера;22252;14793;31255;16;17;7;0;;
59623;паронит;237;180;353;0;0;0;0;;
584;церезит;889;728;1143;2;2;1;0;;
463179;штакетник;765;524;1299;28;29;0;1;;
41872;труба;171;156;185;0;1;0;0;;
51852;муфта;157;153;182;0;0;0;0;;
46539;утеплитель;503;470;574;1;2;0;0;;
44537;утеплитель;439;385;517;0;0;0;0;;
159910;валик;6468;5188;10231;28;33;13;2;;
1747;мел;474;344;570;84;90;4;6;;
105258;плитка напольная;773;659;1059;0;0;0;0;;
8424;пленка;6768;4830;10278;44;51;33;12;;
448614;сайдинг виниловый;263;160;527;0;0;0;0;;
75828;керамическая плитка;503;378;890;4;6;3;0;;
48812;батарея;175;151;229;2;2;0;0;;
1683;диск;385;356;546;3;5;4;0;;
57495;болт;1227;1091;1572;1;1;0;0;;
42308;переход;406;340;520;9;11;3;0;;
113426;перфоратор;2119;1425;4081;13;14;1;0;;
453910;септик;230;202;310;0;0;0;0;;
4272;knauf;935;786;1304;0;0;0;0;;
65180;бур;224;213;317;1;1;0;0;;
64367;ленолиум;655;462;1162;3;3;0;2;;
87001;заглушка;330;316;359;0;0;0;0;;
463259;наконечник;132;116;174;0;0;0;0;;
65594;пенопласт;8829;5506;13146;37;42;2;0;;
100886;кирпич;676;497;1146;6;6;0;0;;
23054;коллер;573;463;820;0;0;0;0;;
23959;розетка;1515;1249;2145;13;14;1;3;;
113952;сверло;1008;874;1405;3;3;0;0;;
441473;кирпич облицовочный;386;211;942;7;7;0;4;;
144207;кран;689;612;874;0;0;0;0;;
55247;саморезы;1258;1073;1774;22;26;41;14;;
434678;сверло по бетону;123;103;174;0;0;0;0;;
7706;кирпич;193;180;249;0;0;0;0;;
2442;гофра;3206;2571;4458;34;36;9;0;;
232087;сетка сварная;1191;827;1740;28;28;8;2;;
476280;унитаз;2773;2094;4491;28;27;3;0;;
125711;насос вибрационный;209;134;408;1;1;0;0;;
70995;цементная штукатурка;312;189;494;14;14;0;0;;
366742;газобетонный блок;94;72;162;0;0;0;0;;
168456;труба;451;424;498;0;0;0;0;;
436169;щиток;455;371;697;4;3;0;0;;
54129;лента;1894;1604;2520;17;18;2;0;;
11783;наливной пол;7871;4413;15222;28;30;13;2;;
454563;isover;159;109;258;3;3;0;1;;
158826;гибкая черепица;920;594;1658;2;2;0;0;;
19016;планка;1075;942;1434;0;0;0;0;;
85730;линолеум;556;474;750;0;0;0;0;;
51769;кирпич огнеупорный;347;242;613;1;1;1;0;;
111735;гипсокартон;201;180;216;0;0;0;0;;
196024;утеплитель;56;51;76;0;0;0;0;;
119708;линолеум;1508;1247;2120;17;14;1;0;;
9506;краска белая для обоев;25;3;27;0;0;0;0;;
55866;краска марта;397;308;560;11;13;4;1;;
52539;стекловата;394;269;614;5;5;0;0;;
125594;ламинат;1010;824;1405;3;5;0;1;;
447859;труба стальная;265;236;309;0;0;0;0;;
42742;тройник;389;367;444;1;1;1;0;;
43370;труба канализационная;2340;1718;3504;2;3;11;0;;
441382;кирпич;7265;4898;12115;21;25;0;7;;
103832;битум;598;485;849;0;0;0;0;;
66170;штукатурка гипсовая;1988;1319;3451;1;1;0;0;;
2287;ручка;252;232;274;0;0;0;0;;
103241;круг;466;416;596;0;0;3;0;;
105120;профиль угловой;262;208;372;0;0;0;0;;
159827;эмаль;221;192;271;0;0;0;0;;
70226;плитка пвх;1050;763;1981;31;31;0;1;;
326138;водонагреватель;2637;1768;5224;37;41;5;1;;
9919;трап;1002;677;1681;0;0;0;0;;
25570;затирка се40;23;4;27;0;0;0;0;;
55647;металочерепица;486;358;739;19;16;0;0;;
65200;пена;3633;2755;5703;6;8;1;0;;
16246;глина;394;298;605;1;3;0;2;;
444164;кирпич;389;351;553;1;1;0;0;;
119678;ленолеум;246;171;369;4;4;0;1;;
67549;профиль;11482;8857;14886;256;280;127;105;;
458624;двери;240;227;290;0;0;0;0;;
128155;смеситель;257;239;343;0;0;0;0;;
174657;лестница;1688;1313;2547;1;1;0;0;;
40600;полипропилен;780;655;1050;7;8;0;0;;
246054;краска;5411;4419;7818;31;34;0;0;;
4971;лента;2334;1957;3135;33;37;6;10;;
159849;малярные кисти;11;4;17;0;0;0;0;;
62699;инструмент;263;231;360;0;0;0;0;;
105260;пвх плитка;153;125;219;0;0;0;0;;
65862;пн;148;131;176;0;0;0;0;;
200971;водонагреватель;2284;1583;4238;37;46;0;5;;
8923;гкл кнауф;152;111;191;2;2;0;0;;
117491;подводка;187;161;300;1;1;0;0;;
39146;теплоизоляция;217;197;266;0;0;0;0;;
40634;муфта;266;254;328;1;1;0;0;;
228630;щетка;1517;1260;2045;3;3;1;0;;
9981;обои;941;861;1178;0;0;0;0;;
446105;диск;193;170;240;0;0;0;0;;
10995;ceresit;1164;982;1515;0;0;0;0;;
115660;антисептик для дерева;92;83;140;1;1;0;0;;
205498;угол;772;711;861;0;0;0;0;;
81567;технониколь;851;782;1038;1;1;0;0;;
159888;грунтовка;1679;1388;2503;0;0;0;0;;
